joint,time,angle_type,angle_deg
Body,0,roll,-6.397690529
Body,0.0333333,roll,0.1752473527
Body,0.0666667,roll,-1.426409604
Body,0.1,roll,-1.873402162
Body,0.133333,roll,-2.13148205
Body,0.166667,roll,-2.260713774
Body,0.2,roll,-2.343389016
Body,0.233333,roll,-2.459476843
Body,0.266667,roll,-2.554708562
Body,0.3,roll,-2.624053025
Body,0.333333,roll,-2.650743308
Body,0.366667,roll,-2.734807639
Body,0.4,roll,-2.887269477
Body,0.433333,roll,-3.025662325
Body,0.466667,roll,-3.170748579
Body,0.5,roll,-3.299751263
Body,0.533333,roll,-3.30187912
Body,0.566667,roll,-3.383309161
Body,0.6,roll,-3.317902592
Body,0.633333,roll,-3.354140719
Body,0.666667,roll,-3.301827104
Body,0.7,roll,-3.228558674
Body,0.733333,roll,-3.2085835
Body,0.766667,roll,-3.165646309
Body,0.8,roll,-3.063642652
Body,0.833333,roll,-2.968124091
Body,0.866667,roll,-2.833336858
Body,0.9,roll,-2.757942523
Body,0.933333,roll,-2.699999728
Body,0.966667,roll,-2.719734014
Body,1,roll,-2.828086615
Body,1.03333,roll,-2.975363062
Body,1.06667,roll,-3.114051716
Body,1.1,roll,-3.273431417
Body,1.13333,roll,-3.344214013
Body,1.16667,roll,-3.315531299
Body,1.2,roll,-3.210238224
Body,1.23333,roll,-3.076898819
Body,1.26667,roll,-2.936996931
Body,1.3,roll,-2.846831565
Body,1.33333,roll,-2.703014384
Body,1.36667,roll,-2.517556088
Body,1.4,roll,-2.45328953
Body,1.43333,roll,-2.487767164
Body,1.46667,roll,-2.480103641
Body,1.5,roll,-2.471277607
Body,1.53333,roll,-2.455846881
Body,1.56667,roll,-2.42874824
Body,1.6,roll,-2.461351142
Body,1.63333,roll,-2.50867165
Body,1.66667,roll,-2.582228161
Body,1.7,roll,-2.749272183
Body,1.73333,roll,-3.056735091
Body,1.76667,roll,-3.528007174
Body,1.8,roll,-4.098761148
Body,1.83333,roll,-4.714910416
Body,1.86667,roll,-5.324572748
Body,1.9,roll,-5.869197736
Body,1.93333,roll,-6.20117191
Body,1.96667,roll,-6.396564524
Body,2,roll,-6.578088697
Body,2.03333,roll,-6.743381265
Body,2.06667,roll,-7.103163389
Body,2.1,roll,-8.127501636
Body,2.13333,roll,-9.671511672
Body,2.16667,roll,-9.511660753
Body,2.2,roll,-8.366822804
Body,2.23333,roll,-7.195813522
Body,2.26667,roll,-6.039968176
Body,2.3,roll,-3.744253619
Body,2.33333,roll,-0.8947552665
Body,2.36667,roll,1.185677443
Body,2.4,roll,1.050813618
Body,2.43333,roll,0.4752752289
Body,2.46667,roll,0.9021082698
Body,2.5,roll,2.181538978
Body,2.53333,roll,3.941026639
Body,2.56667,roll,4.985468486
Body,2.6,roll,5.824503711
Body,2.63333,roll,5.525097082
Body,2.66667,roll,4.334286942
Body,2.7,roll,2.519065482
Body,2.73333,roll,0.8284089347
Body,2.76667,roll,-0.9037721182
Body,2.8,roll,-2.588223996
Body,2.83333,roll,-3.555941771
Body,2.86667,roll,-3.190477602
Body,2.9,roll,-2.618620122
Body,2.93333,roll,-1.515267891
Body,2.96667,roll,-0.3631130819
Body,3,roll,0.07360850939
Body,3.03333,roll,0.6532250624
Body,3.06667,roll,0.9311442784
Body,3.1,roll,0.9289601987
Body,3.13333,roll,1.209307642
Body,3.16667,roll,2.325226287
Body,3.2,roll,3.991947399
Body,3.23333,roll,4.633760242
Body,3.26667,roll,3.675361443
Body,3.3,roll,2.01497409
Body,3.33333,roll,2.028445003
Body,3.36667,roll,2.548854452
Body,3.4,roll,2.500925361
Body,3.43333,roll,1.223871799
Body,3.46667,roll,0.7388381708
Body,3.5,roll,2.364136518
Body,3.53333,roll,3.641300678
Body,3.56667,roll,2.157977753
Body,3.6,roll,-1.801506166
Body,3.63333,roll,-4.606570736
Body,3.66667,roll,-4.025681765
Body,3.7,roll,-1.791681034
Body,3.73333,roll,-1.952803186
Body,3.76667,roll,-2.913898002
Body,3.8,roll,-3.557705361
Body,3.83333,roll,-2.169296974
Body,3.86667,roll,0.190684195
Body,3.9,roll,2.185538126
Body,3.93333,roll,2.939678471
Body,3.96667,roll,3.140124866
Body,4,roll,3.640632165
Body,4.03333,roll,4.19503007
Body,4.06667,roll,3.269891316
Body,4.1,roll,2.98443491
Body,4.13333,roll,4.287110701
Body,4.16667,roll,4.521540102
Body,4.2,roll,3.168779337
Body,4.23333,roll,2.062081795
Body,4.26667,roll,1.671448179
Body,4.3,roll,1.392229148
Body,4.33333,roll,0.8137492951
Body,4.36667,roll,-0.2682198346
Body,4.4,roll,-2.131919417
Body,4.43333,roll,-4.472861612
Body,4.46667,roll,-6.001532093
Body,4.5,roll,-5.620902471
Body,4.53333,roll,-4.814704491
Body,4.56667,roll,-4.300125124
Body,4.6,roll,-3.35055455
Body,4.63333,roll,-2.51756432
Body,4.66667,roll,-0.3863376292
Body,4.7,roll,1.575647339
Body,4.73333,roll,2.561340822
Body,4.76667,roll,2.699725719
Body,4.8,roll,3.578255074
Body,4.83333,roll,5.678767163
Body,4.86667,roll,7.842582583
Body,4.9,roll,9.094642912
Body,4.93333,roll,8.679074573
Body,4.96667,roll,7.201323791
Body,5,roll,6.641308254
Body,5.03333,roll,6.49311663
Body,0,pitch,-3.001976192
Body,0.0333333,pitch,-6.658076507
Body,0.0666667,pitch,-3.456120017
Body,0.1,pitch,-3.143861246
Body,0.133333,pitch,-3.166774187
Body,0.166667,pitch,-3.22246055
Body,0.2,pitch,-3.316314832
Body,0.233333,pitch,-3.387207853
Body,0.266667,pitch,-3.424429908
Body,0.3,pitch,-3.453709213
Body,0.333333,pitch,-3.488276142
Body,0.366667,pitch,-3.528579045
Body,0.4,pitch,-3.595038749
Body,0.433333,pitch,-3.584343562
Body,0.466667,pitch,-3.603299906
Body,0.5,pitch,-3.588654919
Body,0.533333,pitch,-3.512368126
Body,0.566667,pitch,-3.509526652
Body,0.6,pitch,-3.503223776
Body,0.633333,pitch,-3.472077401
Body,0.666667,pitch,-3.449777319
Body,0.7,pitch,-3.446413697
Body,0.733333,pitch,-3.393768243
Body,0.766667,pitch,-3.310242789
Body,0.8,pitch,-3.201112988
Body,0.833333,pitch,-3.124311333
Body,0.866667,pitch,-3.056391543
Body,0.9,pitch,-3.054830879
Body,0.933333,pitch,-3.098082773
Body,0.966667,pitch,-3.139144444
Body,1,pitch,-3.260732342
Body,1.03333,pitch,-3.361925223
Body,1.06667,pitch,-3.387127498
Body,1.1,pitch,-3.313783853
Body,1.13333,pitch,-3.26380838
Body,1.16667,pitch,-3.23148175
Body,1.2,pitch,-3.199569324
Body,1.23333,pitch,-3.211407966
Body,1.26667,pitch,-3.250075318
Body,1.3,pitch,-3.299487673
Body,1.33333,pitch,-3.352179676
Body,1.36667,pitch,-3.339455513
Body,1.4,pitch,-3.330582559
Body,1.43333,pitch,-3.350698913
Body,1.46667,pitch,-3.370677932
Body,1.5,pitch,-3.358739831
Body,1.53333,pitch,-3.321239069
Body,1.56667,pitch,-3.287596347
Body,1.6,pitch,-3.275699423
Body,1.63333,pitch,-3.281931947
Body,1.66667,pitch,-3.275911765
Body,1.7,pitch,-3.214110845
Body,1.73333,pitch,-3.054951372
Body,1.76667,pitch,-2.755528058
Body,1.8,pitch,-2.283921829
Body,1.83333,pitch,-1.759004632
Body,1.86667,pitch,-1.113991811
Body,1.9,pitch,-0.4186576838
Body,1.93333,pitch,0.4021268544
Body,1.96667,pitch,1.358186138
Body,2,pitch,2.275102759
Body,2.03333,pitch,3.080180476
Body,2.06667,pitch,3.865320016
Body,2.1,pitch,4.440943428
Body,2.13333,pitch,4.936711477
Body,2.16667,pitch,5.598923446
Body,2.2,pitch,6.681266353
Body,2.23333,pitch,7.796150078
Body,2.26667,pitch,8.416447149
Body,2.3,pitch,9.317892992
Body,2.33333,pitch,10.3888072
Body,2.36667,pitch,10.47864273
Body,2.4,pitch,10.15932484
Body,2.43333,pitch,10.77845904
Body,2.46667,pitch,11.77149301
Body,2.5,pitch,13.03475175
Body,2.53333,pitch,13.4357602
Body,2.56667,pitch,12.20558086
Body,2.6,pitch,10.58966232
Body,2.63333,pitch,9.70445373
Body,2.66667,pitch,9.054100387
Body,2.7,pitch,8.422644591
Body,2.73333,pitch,7.559574658
Body,2.76667,pitch,6.805541222
Body,2.8,pitch,6.363913094
Body,2.83333,pitch,5.994615479
Body,2.86667,pitch,4.883948952
Body,2.9,pitch,4.043900786
Body,2.93333,pitch,4.305410976
Body,2.96667,pitch,3.842924012
Body,3,pitch,2.393671661
Body,3.03333,pitch,1.352437763
Body,3.06667,pitch,0.7026644055
Body,3.1,pitch,-0.2824292297
Body,3.13333,pitch,-1.392676676
Body,3.16667,pitch,-2.30759826
Body,3.2,pitch,-2.465665509
Body,3.23333,pitch,-2.008852074
Body,3.26667,pitch,-1.681093097
Body,3.3,pitch,-1.749276979
Body,3.33333,pitch,-0.8006658225
Body,3.36667,pitch,-0.3462788918
Body,3.4,pitch,0.01528513906
Body,3.43333,pitch,0.2310418463
Body,3.46667,pitch,0.220274167
Body,3.5,pitch,-0.159385605
Body,3.53333,pitch,-1.077900327
Body,3.56667,pitch,-0.5320539633
Body,3.6,pitch,0.7418177231
Body,3.63333,pitch,1.798666696
Body,3.66667,pitch,3.093348963
Body,3.7,pitch,2.117538157
Body,3.73333,pitch,0.5789435966
Body,3.76667,pitch,1.179837858
Body,3.8,pitch,0.8341185032
Body,3.83333,pitch,-0.2687130344
Body,3.86667,pitch,-0.8989618266
Body,3.9,pitch,-0.5239348066
Body,3.93333,pitch,0.7216307736
Body,3.96667,pitch,0.4617975236
Body,4,pitch,-0.2466252879
Body,4.03333,pitch,-0.6253270928
Body,4.06667,pitch,-0.8575091892
Body,4.1,pitch,-0.7418005329
Body,4.13333,pitch,-0.3605223206
Body,4.16667,pitch,0.1724829022
Body,4.2,pitch,-0.3337366248
Body,4.23333,pitch,-0.6392909246
Body,4.26667,pitch,-0.486077441
Body,4.3,pitch,-0.519760636
Body,4.33333,pitch,-0.5388936592
Body,4.36667,pitch,-0.5163078512
Body,4.4,pitch,-0.8209219088
Body,4.43333,pitch,-1.11982563
Body,4.46667,pitch,-0.5662101197
Body,4.5,pitch,-0.1381797924
Body,4.53333,pitch,-0.1390220429
Body,4.56667,pitch,1.040634512
Body,4.6,pitch,1.664814156
Body,4.63333,pitch,1.162840377
Body,4.66667,pitch,0.9641214729
Body,4.7,pitch,0.8418084192
Body,4.73333,pitch,0.07624752701
Body,4.76667,pitch,-0.8808828274
Body,4.8,pitch,-1.589823838
Body,4.83333,pitch,-1.994794569
Body,4.86667,pitch,-1.806508639
Body,4.9,pitch,-0.9295502081
Body,4.93333,pitch,-0.5852178082
Body,4.96667,pitch,-0.5222594082
Body,5,pitch,0.1322204418
Body,5.03333,pitch,0.2185678861
Body,0,yaw,-0.2029135162
Body,0.0333333,yaw,-85.10405712
Body,0.0666667,yaw,-87.55852498
Body,0.1,yaw,-88.39315774
Body,0.133333,yaw,-88.76182243
Body,0.166667,yaw,-88.88853137
Body,0.2,yaw,-88.93502077
Body,0.233333,yaw,-89.01623516
Body,0.266667,yaw,-89.06957353
Body,0.3,yaw,-89.13273241
Body,0.333333,yaw,-89.1787313
Body,0.366667,yaw,-89.14883053
Body,0.4,yaw,-89.14811474
Body,0.433333,yaw,-89.18519122
Body,0.466667,yaw,-89.27706629
Body,0.5,yaw,-89.34025443
Body,0.533333,yaw,-89.36354737
Body,0.566667,yaw,-89.44242285
Body,0.6,yaw,-89.47610457
Body,0.633333,yaw,-89.47553872
Body,0.666667,yaw,-89.46077912
Body,0.7,yaw,-89.46477554
Body,0.733333,yaw,-89.42998493
Body,0.766667,yaw,-89.33471369
Body,0.8,yaw,-89.253723
Body,0.833333,yaw,-89.21366563
Body,0.866667,yaw,-89.27792634
Body,0.9,yaw,-89.45541575
Body,0.933333,yaw,-89.5979703
Body,0.966667,yaw,-89.67943908
Body,1,yaw,-89.61066525
Body,1.03333,yaw,-89.56799471
Body,1.06667,yaw,-89.60024429
Body,1.1,yaw,-89.52499141
Body,1.13333,yaw,-89.42780904
Body,1.16667,yaw,-89.37651217
Body,1.2,yaw,-89.36347592
Body,1.23333,yaw,-89.32666451
Body,1.26667,yaw,-89.27972637
Body,1.3,yaw,-89.31191781
Body,1.33333,yaw,-89.36611653
Body,1.36667,yaw,-89.38649493
Body,1.4,yaw,-89.37939442
Body,1.43333,yaw,-89.36721969
Body,1.46667,yaw,-89.43015704
Body,1.5,yaw,-89.48130261
Body,1.53333,yaw,-89.53006654
Body,1.56667,yaw,-89.59347055
Body,1.6,yaw,-89.61438027
Body,1.63333,yaw,-89.60728394
Body,1.66667,yaw,-89.62278822
Body,1.7,yaw,-89.66930061
Body,1.73333,yaw,-89.70092559
Body,1.76667,yaw,-89.68078676
Body,1.8,yaw,-89.57585482
Body,1.83333,yaw,-89.46549146
Body,1.86667,yaw,-89.2997414
Body,1.9,yaw,-89.30173476
Body,1.93333,yaw,-89.2530982
Body,1.96667,yaw,-89.25267772
Body,2,yaw,-89.38221947
Body,2.03333,yaw,-89.89150552
Body,2.06667,yaw,-90.61194767
Body,2.1,yaw,-90.89673738
Body,2.13333,yaw,-90.73035137
Body,2.16667,yaw,-91.8365753
Body,2.2,yaw,-94.44957485
Body,2.23333,yaw,-97.86875932
Body,2.26667,yaw,-100.4273183
Body,2.3,yaw,-100.8458212
Body,2.33333,yaw,-99.89221849
Body,2.36667,yaw,-99.14913135
Body,2.4,yaw,-99.38695352
Body,2.43333,yaw,-100.2086761
Body,2.46667,yaw,-100.118336
Body,2.5,yaw,-98.72145371
Body,2.53333,yaw,-96.57820839
Body,2.56667,yaw,-94.15111203
Body,2.6,yaw,-91.97235457
Body,2.63333,yaw,-89.94076162
Body,2.66667,yaw,-88.2058503
Body,2.7,yaw,-86.8240645
Body,2.73333,yaw,-85.86594462
Body,2.76667,yaw,-85.86989674
Body,2.8,yaw,-86.15717307
Body,2.83333,yaw,-85.78346854
Body,2.86667,yaw,-84.78264811
Body,2.9,yaw,-83.24796305
Body,2.93333,yaw,-80.95078426
Body,2.96667,yaw,-79.93222241
Body,3,yaw,-82.06361971
Body,3.03333,yaw,-85.14828214
Body,3.06667,yaw,-88.06663264
Body,3.1,yaw,-89.98774331
Body,3.13333,yaw,-91.6057341
Body,3.16667,yaw,-92.55203066
Body,3.2,yaw,-92.24867567
Body,3.23333,yaw,-92.07086811
Body,3.26667,yaw,-93.13503703
Body,3.3,yaw,-94.7403587
Body,3.33333,yaw,-97.51933582
Body,3.36667,yaw,-98.67565284
Body,3.4,yaw,-97.62870792
Body,3.43333,yaw,-95.29399773
Body,3.46667,yaw,-92.81201883
Body,3.5,yaw,-91.35244813
Body,3.53333,yaw,-90.2637504
Body,3.56667,yaw,-88.97191118
Body,3.6,yaw,-87.97612281
Body,3.63333,yaw,-86.65859182
Body,3.66667,yaw,-84.83521674
Body,3.7,yaw,-84.33400885
Body,3.73333,yaw,-84.05231771
Body,3.76667,yaw,-83.07854793
Body,3.8,yaw,-84.30610157
Body,3.83333,yaw,-86.21873475
Body,3.86667,yaw,-88.4468693
Body,3.9,yaw,-90.17872424
Body,3.93333,yaw,-91.81200592
Body,3.96667,yaw,-93.76693374
Body,4,yaw,-93.50524802
Body,4.03333,yaw,-92.81132091
Body,4.06667,yaw,-93.42590502
Body,4.1,yaw,-95.35663409
Body,4.13333,yaw,-98.69705477
Body,4.16667,yaw,-99.01341666
Body,4.2,yaw,-98.22498026
Body,4.23333,yaw,-96.66328361
Body,4.26667,yaw,-94.01634988
Body,4.3,yaw,-91.59014685
Body,4.33333,yaw,-90.13444947
Body,4.36667,yaw,-88.90480637
Body,4.4,yaw,-87.93501419
Body,4.43333,yaw,-87.22886781
Body,4.46667,yaw,-86.12428455
Body,4.5,yaw,-84.79572762
Body,4.53333,yaw,-83.75049089
Body,4.56667,yaw,-80.98118155
Body,4.6,yaw,-78.76460908
Body,4.63333,yaw,-80.01771829
Body,4.66667,yaw,-82.01061549
Body,4.7,yaw,-84.38558421
Body,4.73333,yaw,-86.2218463
Body,4.76667,yaw,-87.59756857
Body,4.8,yaw,-88.57664635
Body,4.83333,yaw,-89.15664353
Body,4.86667,yaw,-89.86318344
Body,4.9,yaw,-90.58648109
Body,4.93333,yaw,-91.96373738
Body,4.96667,yaw,-93.47427562
Body,5,yaw,-96.00695764
Body,5.03333,yaw,-98.27943913
Head,0,roll,0
Head,0.0333333,roll,4.063503409
Head,0.0666667,roll,3.392436102
Head,0.1,roll,2.905513089
Head,0.133333,roll,2.693910251
Head,0.166667,roll,2.554951208
Head,0.2,roll,2.444853005
Head,0.233333,roll,2.364839662
Head,0.266667,roll,2.332728925
Head,0.3,roll,2.460114997
Head,0.333333,roll,2.424325678
Head,0.366667,roll,2.333784627
Head,0.4,roll,2.225485557
Head,0.433333,roll,2.242928333
Head,0.466667,roll,2.284170444
Head,0.5,roll,2.382031631
Head,0.533333,roll,2.469332485
Head,0.566667,roll,2.487404275
Head,0.6,roll,2.656996684
Head,0.633333,roll,3.063362956
Head,0.666667,roll,2.724690354
Head,0.7,roll,2.713005648
Head,0.733333,roll,2.717420364
Head,0.766667,roll,2.358114111
Head,0.8,roll,2.141598682
Head,0.833333,roll,2.119395482
Head,0.866667,roll,2.214058697
Head,0.9,roll,2.325426782
Head,0.933333,roll,2.598979375
Head,0.966667,roll,2.544410665
Head,1,roll,2.434890206
Head,1.03333,roll,2.631259261
Head,1.06667,roll,2.896021904
Head,1.1,roll,2.998111276
Head,1.13333,roll,3.095709722
Head,1.16667,roll,3.202284343
Head,1.2,roll,3.327809306
Head,1.23333,roll,3.165127296
Head,1.26667,roll,3.468556127
Head,1.3,roll,3.485988366
Head,1.33333,roll,3.329008548
Head,1.36667,roll,3.279947945
Head,1.4,roll,3.280295217
Head,1.43333,roll,3.164646125
Head,1.46667,roll,2.782547181
Head,1.5,roll,2.694048961
Head,1.53333,roll,2.956205619
Head,1.56667,roll,2.983346933
Head,1.6,roll,3.089461874
Head,1.63333,roll,2.922116091
Head,1.66667,roll,2.980150205
Head,1.7,roll,3.153083036
Head,1.73333,roll,3.172828549
Head,1.76667,roll,3.272004611
Head,1.8,roll,3.761756974
Head,1.83333,roll,4.349874321
Head,1.86667,roll,5.1490627
Head,1.9,roll,5.99229917
Head,1.93333,roll,6.785581713
Head,1.96667,roll,7.569585934
Head,2,roll,8.430645304
Head,2.03333,roll,9.123626251
Head,2.06667,roll,9.234299374
Head,2.1,roll,8.730372944
Head,2.13333,roll,8.258541058
Head,2.16667,roll,6.518895035
Head,2.2,roll,4.744161837
Head,2.23333,roll,2.826886426
Head,2.26667,roll,1.288280543
Head,2.3,roll,0.1244388826
Head,2.33333,roll,-0.2639987657
Head,2.36667,roll,-0.1385720239
Head,2.4,roll,0.8053142771
Head,2.43333,roll,1.518676469
Head,2.46667,roll,0.5149201687
Head,2.5,roll,-1.020807344
Head,2.53333,roll,-2.778118731
Head,2.56667,roll,-2.479112348
Head,2.6,roll,-0.458952539
Head,2.63333,roll,2.031908641
Head,2.66667,roll,4.296738865
Head,2.7,roll,6.358176386
Head,2.73333,roll,7.837718029
Head,2.76667,roll,8.686382957
Head,2.8,roll,9.595986766
Head,2.83333,roll,10.56168745
Head,2.86667,roll,10.91415769
Head,2.9,roll,10.61787393
Head,2.93333,roll,9.880631502
Head,2.96667,roll,8.75050107
Head,3,roll,6.890651606
Head,3.03333,roll,4.450033557
Head,3.06667,roll,2.106171908
Head,3.1,roll,0.3144883398
Head,3.13333,roll,-0.8200178425
Head,3.16667,roll,-1.843417096
Head,3.2,roll,-2.976848236
Head,3.23333,roll,-4.163613956
Head,3.26667,roll,-4.897857688
Head,3.3,roll,-4.756943886
Head,3.33333,roll,-4.605780999
Head,3.36667,roll,-4.5358646
Head,3.4,roll,-3.872978611
Head,3.43333,roll,-2.015176493
Head,3.46667,roll,1.503313215
Head,3.5,roll,4.433050551
Head,3.53333,roll,6.944607799
Head,3.56667,roll,9.940588177
Head,3.6,roll,11.59183828
Head,3.63333,roll,10.75597996
Head,3.66667,roll,4.994440959
Head,3.7,roll,-6.918994401
Head,3.73333,roll,-17.46754099
Head,3.76667,roll,-14.88888632
Head,3.8,roll,-7.65528576
Head,3.83333,roll,-5.204814541
Head,3.86667,roll,-6.138031549
Head,3.9,roll,-6.853239037
Head,3.93333,roll,-7.68848165
Head,3.96667,roll,-8.083852457
Head,4,roll,-8.398522708
Head,4.03333,roll,-8.488801691
Head,4.06667,roll,-8.37507798
Head,4.1,roll,-8.567980569
Head,4.13333,roll,-8.916661744
Head,4.16667,roll,-8.927054863
Head,4.2,roll,-7.889883766
Head,4.23333,roll,-5.454898026
Head,4.26667,roll,-3.13025434
Head,4.3,roll,-0.6936085044
Head,4.33333,roll,1.588982268
Head,4.36667,roll,3.521406287
Head,4.4,roll,5.141212725
Head,4.43333,roll,6.484234912
Head,4.46667,roll,7.550495364
Head,4.5,roll,8.41800734
Head,4.53333,roll,8.927254056
Head,4.56667,roll,8.268933459
Head,4.6,roll,6.994779864
Head,4.63333,roll,5.308491728
Head,4.66667,roll,3.223495645
Head,4.7,roll,1.091245696
Head,4.73333,roll,-0.6838055709
Head,4.76667,roll,-2.506399643
Head,4.8,roll,-4.309136676
Head,4.83333,roll,-5.963885164
Head,4.86667,roll,-7.495844173
Head,4.9,roll,-8.582840559
Head,4.93333,roll,-9.2833825
Head,4.96667,roll,-9.546130992
Head,5,roll,-9.371189566
Head,5.03333,roll,-8.856914593
Head,0,pitch,-0
Head,0.0333333,pitch,-0.3172552278
Head,0.0666667,pitch,-0.277096075
Head,0.1,pitch,-0.3519547171
Head,0.133333,pitch,-0.3725478049
Head,0.166667,pitch,-0.3687100533
Head,0.2,pitch,-0.2970547374
Head,0.233333,pitch,-0.1829990202
Head,0.266667,pitch,-0.08585260111
Head,0.3,pitch,0.01348725473
Head,0.333333,pitch,0.06980231953
Head,0.366667,pitch,0.1065490119
Head,0.4,pitch,0.1672575041
Head,0.433333,pitch,0.2525566032
Head,0.466667,pitch,0.3445347766
Head,0.5,pitch,0.4196678354
Head,0.533333,pitch,0.4679037358
Head,0.566667,pitch,0.5330091252
Head,0.6,pitch,0.6448890738
Head,0.633333,pitch,0.8049920785
Head,0.666667,pitch,0.87194364
Head,0.7,pitch,0.9616860583
Head,0.733333,pitch,0.9798743494
Head,0.766667,pitch,0.9731869607
Head,0.8,pitch,0.864259394
Head,0.833333,pitch,0.8402899175
Head,0.866667,pitch,0.7709265157
Head,0.9,pitch,0.7541087151
Head,0.933333,pitch,0.7808281343
Head,0.966667,pitch,0.7755507062
Head,1,pitch,0.7831488295
Head,1.03333,pitch,0.7926837488
Head,1.06667,pitch,0.782461216
Head,1.1,pitch,0.69460802
Head,1.13333,pitch,0.5788232693
Head,1.16667,pitch,0.5069911859
Head,1.2,pitch,0.4876863645
Head,1.23333,pitch,0.4661326644
Head,1.26667,pitch,0.5272317445
Head,1.3,pitch,0.5521868827
Head,1.33333,pitch,0.5260645802
Head,1.36667,pitch,0.5039051152
Head,1.4,pitch,0.480094976
Head,1.43333,pitch,0.4494756765
Head,1.46667,pitch,0.3570157502
Head,1.5,pitch,0.2888693554
Head,1.53333,pitch,0.281709013
Head,1.56667,pitch,0.2318073242
Head,1.6,pitch,0.201079378
Head,1.63333,pitch,0.1287729458
Head,1.66667,pitch,0.1008910444
Head,1.7,pitch,0.06232235054
Head,1.73333,pitch,-0.02312973386
Head,1.76667,pitch,-0.1495243926
Head,1.8,pitch,-0.2974036734
Head,1.83333,pitch,-0.447767064
Head,1.86667,pitch,-0.6747822646
Head,1.9,pitch,-0.9634395566
Head,1.93333,pitch,-1.313569246
Head,1.96667,pitch,-1.746898097
Head,2,pitch,-2.22122044
Head,2.03333,pitch,-2.709283623
Head,2.06667,pitch,-3.028420426
Head,2.1,pitch,-3.194175126
Head,2.13333,pitch,-3.409133392
Head,2.16667,pitch,-4.186177802
Head,2.2,pitch,-4.970257395
Head,2.23333,pitch,-5.390129284
Head,2.26667,pitch,-5.863854491
Head,2.3,pitch,-6.612334571
Head,2.33333,pitch,-7.448616446
Head,2.36667,pitch,-8.05913021
Head,2.4,pitch,-7.983736144
Head,2.43333,pitch,-7.622579225
Head,2.46667,pitch,-7.378357466
Head,2.5,pitch,-6.807907024
Head,2.53333,pitch,-5.942249756
Head,2.56667,pitch,-5.276374515
Head,2.6,pitch,-5.020369544
Head,2.63333,pitch,-4.853834485
Head,2.66667,pitch,-4.662874034
Head,2.7,pitch,-4.407779205
Head,2.73333,pitch,-3.979014775
Head,2.76667,pitch,-3.599298489
Head,2.8,pitch,-3.289880481
Head,2.83333,pitch,-2.876585552
Head,2.86667,pitch,-2.140288826
Head,2.9,pitch,-1.2238507
Head,2.93333,pitch,-0.5577952567
Head,2.96667,pitch,-0.4175358026
Head,3,pitch,-0.4616050035
Head,3.03333,pitch,-0.4768805707
Head,3.06667,pitch,-0.4534234783
Head,3.1,pitch,-0.3632995025
Head,3.13333,pitch,-0.1095685048
Head,3.16667,pitch,0.0947357498
Head,3.2,pitch,-0.06790983857
Head,3.23333,pitch,-0.3973196215
Head,3.26667,pitch,-0.597279212
Head,3.3,pitch,-0.4715220858
Head,3.33333,pitch,-0.4058104916
Head,3.36667,pitch,-0.3961496136
Head,3.4,pitch,-0.5470850317
Head,3.43333,pitch,-1.185293578
Head,3.46667,pitch,-1.640711253
Head,3.5,pitch,-1.809770393
Head,3.53333,pitch,-2.373577833
Head,3.56667,pitch,-2.695339512
Head,3.6,pitch,-2.658830904
Head,3.63333,pitch,-3.119789714
Head,3.66667,pitch,-3.477519045
Head,3.7,pitch,-3.493826945
Head,3.73333,pitch,-3.838617155
Head,3.76667,pitch,-4.813797032
Head,3.8,pitch,-5.533647961
Head,3.83333,pitch,-5.471309376
Head,3.86667,pitch,-5.182298619
Head,3.9,pitch,-4.963827581
Head,3.93333,pitch,-4.31334021
Head,3.96667,pitch,-3.191782178
Head,4,pitch,-2.540037628
Head,4.03333,pitch,-2.109866763
Head,4.06667,pitch,-1.626152209
Head,4.1,pitch,-1.182800679
Head,4.13333,pitch,-0.4484552074
Head,4.16667,pitch,0.4085057531
Head,4.2,pitch,1.062702834
Head,4.23333,pitch,1.247977836
Head,4.26667,pitch,1.283194684
Head,4.3,pitch,1.307884017
Head,4.33333,pitch,1.45321688
Head,4.36667,pitch,1.671245468
Head,4.4,pitch,1.842222013
Head,4.43333,pitch,1.896389623
Head,4.46667,pitch,1.869990658
Head,4.5,pitch,1.834253799
Head,4.53333,pitch,1.674535648
Head,4.56667,pitch,1.327432777
Head,4.6,pitch,0.8336142469
Head,4.63333,pitch,0.7083027376
Head,4.66667,pitch,1.043041333
Head,4.7,pitch,1.470359627
Head,4.73333,pitch,1.857516498
Head,4.76667,pitch,2.201323988
Head,4.8,pitch,2.487567224
Head,4.83333,pitch,2.58278288
Head,4.86667,pitch,2.480398516
Head,4.9,pitch,2.232544909
Head,4.93333,pitch,2.196662409
Head,4.96667,pitch,2.351941741
Head,5,pitch,2.474904444
Head,5.03333,pitch,2.359104036
Head,0,yaw,0
Head,0.0333333,yaw,-1.173975795
Head,0.0666667,yaw,-1.08791873
Head,0.1,yaw,-1.060109672
Head,0.133333,yaw,-1.005017862
Head,0.166667,yaw,-0.9681065182
Head,0.2,yaw,-0.9534758756
Head,0.233333,yaw,-0.9723150827
Head,0.266667,yaw,-1.002235524
Head,0.3,yaw,-1.020543743
Head,0.333333,yaw,-1.029546548
Head,0.366667,yaw,-1.015445217
Head,0.4,yaw,-1.02966524
Head,0.433333,yaw,-1.022696491
Head,0.466667,yaw,-1.036997337
Head,0.5,yaw,-1.02441063
Head,0.533333,yaw,-1.004749207
