joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2536.747063,44.27458854
Body,0.0666667,153.652828,2.681747753
Body,0.1,19.29790359,0.3368119564
Body,0.133333,6.90194029,0.1204615828
Body,0.166667,0.7705795738,0.01344915071
Body,0.2,1.918500757,0.03348415491
Body,0.233333,0.7437215107,0.01298038908
Body,0.266667,1.497087935,0.02612911366
Body,0.3,0,0
Body,0.333333,0,0
Body,0.366667,1.697286002,0.02962322907
Body,0.4,0.6478632692,0.01130734715
Body,0.433333,0,0
Body,0.466667,0.9544771018,0.01665876806
Body,0.5,0,0
Body,0.533333,0,0
Body,0.566667,3.129525621,0.05462052611
Body,0.6,3.098311546,0.05407573774
Body,0.633333,2.03442223,0.03550736629
Body,0.666667,1.817808309,0.03172674016
Body,0.7,2.037308644,0.03555774372
Body,0.733333,0,0
Body,0.766667,0,0
Body,0.8,1.362431132,0.02377890909
Body,0.833333,2.144924332,0.0374359918
Body,0.866667,0.6201407809,0.01082349845
Body,0.9,0,0
Body,0.933333,2.194788052,0.03830627789
Body,0.966667,0,0
Body,1,0,0
Body,1.03333,1.36353417,0.02379816073
Body,1.06667,1.724554695,0.03009915756
Body,1.1,1.676290143,0.02925678221
Body,1.13333,1.606779818,0.02804359818
Body,1.16667,1.887957711,0.0329510782
Body,1.2,0,0
Body,1.23333,0.6519527553,0.01137872215
Body,1.26667,1.90956832,0.03332825448
Body,1.3,1.100476103,0.01920693134
Body,1.33333,1.092205525,0.01906258252
Body,1.36667,0,0
Body,1.4,0.7949995708,0.01387536006
Body,1.43333,1.624023275,0.02834455329
Body,1.46667,1.300073174,0.0226905574
Body,1.5,0,0
Body,1.53333,1.525966676,0.02663314277
Body,1.56667,0.06643375672,0.001159487789
Body,1.6,0,0
Body,1.63333,1.231467718,0.02149316632
Body,1.66667,1.500442028,0.02618765362
Body,1.7,0.4248079864,0.007414298051
Body,1.73333,0,0
Body,1.76667,1.413562854,0.02467132599
Body,1.8,1.741588067,0.03039644599
Body,1.83333,1.736285214,0.03030389373
Body,1.86667,1.61826857,0.02824411473
Body,1.9,3.95855088,0.06908974647
Body,1.93333,4.612235534,0.08049869595
Body,1.96667,5.833543939,0.1018145488
Body,2,6.9823333,0.1218647056
Body,2.03333,5.392176756,0.09411123825
Body,2.06667,5.839582999,0.1019199503
Body,2.1,5.041704937,0.08799435107
Body,2.13333,4.202811267,0.07335289445
Body,2.16667,3.147968464,0.05494241444
Body,2.2,2.331720748,0.04069620429
Body,2.23333,1.811737199,0.0316207793
Body,2.26667,2.720695322,0.0474850913
Body,2.3,2.066470772,0.03606671887
Body,2.33333,1.725951834,0.03012354224
Body,2.36667,1.581936588,0.02761000201
Body,2.4,3.413984209,0.05958526505
Body,2.43333,4.821801627,0.08415631426
Body,2.46667,4.120195892,0.07191098414
Body,2.5,5.137267098,0.08966222541
Body,2.53333,5.064992344,0.088400793
Body,2.56667,6.087621887,0.1062490455
Body,2.6,6.282305714,0.1096469193
Body,2.63333,5.071881157,0.08852102545
Body,2.66667,3.562812577,0.06218281009
Body,2.7,2.496270762,0.04356814381
Body,2.73333,2.739497407,0.0478132496
Body,2.76667,3.293246123,0.05747798792
Body,2.8,8.650009473,0.1509711456
Body,2.83333,10.52328282,0.1836659333
Body,2.86667,12.9776794,0.2265032349
Body,2.9,13.77746526,0.2404621314
Body,2.93333,11.18286917,0.1951778869
Body,2.96667,15.07298832,0.2630732743
Body,3,18.29761541,0.3193536341
Body,3.03333,20.88335845,0.3644833639
Body,3.06667,30.36530176,0.5299744941
Body,3.1,37.08167232,0.6471972741
Body,3.13333,45.03231212,0.7859621162
Body,3.16667,48.3454593,0.8437874431
Body,3.2,43.41676847,0.7577655604
Body,3.23333,33.71661745,0.5884659872
Body,3.26667,24.36557273,0.4252594682
Body,3.3,15.79018436,0.2755907066
Body,3.33333,34.76660947,0.6067918051
Body,3.36667,46.09154641,0.8044492421
Body,3.4,25.88317812,0.451746679
Body,3.43333,31.75259323,0.5541872978
Body,3.46667,21.29477487,0.3716639349
Body,3.5,8.202872512,0.1431671335
Body,3.53333,5.827792485,0.101714167
Body,3.56667,10.5906747,0.1848421435
Body,3.6,8.678399075,0.1514666377
Body,3.63333,11.03481097,0.1925937838
Body,3.66667,13.35509907,0.2330904507
Body,3.7,23.29880287,0.4066408219
Body,3.73333,29.51201411,0.515081815
Body,3.76667,37.62338999,0.6566520311
Body,3.8,43.77997438,0.7641046993
Body,3.83333,45.73119465,0.7981599176
Body,3.86667,47.33854556,0.8262134832
Body,3.9,51.68179241,0.9020174409
Body,3.93333,55.7109784,0.9723400026
Body,3.96667,58.98423408,1.029469091
Body,4,60.34671706,1.053248905
Body,4.03333,57.85402676,1.009743252
Body,4.06667,50.4310268,0.8801874627
Body,4.1,42.45984988,0.7410641804
Body,4.13333,36.35576613,0.6345278211
Body,4.16667,28.52306921,0.4978214705
Body,4.2,23.42471134,0.4088383392
Body,4.23333,27.35015239,0.4773502102
Body,4.26667,30.25059493,0.5279724823
Body,4.3,32.27981437,0.5633890427
Body,4.33333,25.84217444,0.4510310299
Body,4.36667,18.97575051,0.3311893245
Body,4.4,23.58149163,0.4115746715
Body,4.43333,20.54977624,0.358661256
Body,4.46667,14.30332955,0.2496401946
Body,4.5,11.29145695,0.1970731011
Body,4.53333,9.832830512,0.1716152672
Body,4.56667,9.708134321,0.1694389081
Body,4.6,17.30602932,0.3020471921
Body,4.63333,34.33037449,0.5991780683
Body,4.66667,43.53552479,0.7598382492
Body,4.7,38.55970561,0.6729938215
Body,4.73333,46.1877322,0.8061280008
Body,4.76667,50.01539338,0.8729332911
Body,4.8,52.19257695,0.9109323128
Body,4.83333,52.7736523,0.9210739909
Body,4.86667,53.25664387,0.929503784
Body,4.9,56.88065122,0.9927546445
Body,4.93333,54.17057961,0.9454549719
