joint,time,speed_deg_per_s,speed_rad_per_s
Body,0.0333333,2566.566573,44.79503716
Body,0.0666667,137.3240492,2.3967568
Body,0.1,15.95688935,0.2785002575
Body,0.133333,3.929844699,0.06858872909
Body,0.166667,1.920142052,0.03351280091
Body,0.2,1.886924904,0.03293305231
Body,0.233333,1.99411819,0.03480392809
Body,0.266667,0,0
Body,0.3,0,0
Body,0.333333,0.5795704482,0.01011541257
Body,0.366667,1.309291018,0.02285143913
Body,0.4,1.605527303,0.02802173768
Body,0.433333,1.145707627,0.01999637036
Body,0.466667,0,0
Body,0.5,1.647667923,0.02875723023
Body,0.533333,2.051947889,0.03581324674
Body,0.566667,0.4320139701,0.007540066192
Body,0.6,0.9774340155,0.01705944179
Body,0.633333,2.634607552,0.04598257627
Body,0.666667,2.115060448,0.0369147687
Body,0.7,1.972503369,0.03442667829
Body,0.733333,2.503307552,0.04369095897
Body,0.766667,1.149102687,0.02005562534
Body,0.8,1.504200286,0.0262532476
Body,0.833333,2.226131888,0.03885333102
Body,0.866667,0,0
Body,0.9,1.71771128,0.02997971743
Body,0.933333,2.451751418,0.04279113469
Body,0.966667,2.198852899,0.03837722285
Body,1,2.338622249,0.0408166582
Body,1.03333,3.153500453,0.05503896587
Body,1.06667,4.267023623,0.07447361148
Body,1.1,3.797859415,0.06628515133
Body,1.13333,3.31364974,0.05783409823
Body,1.16667,1.528594562,0.02667900803
Body,1.2,2.269149981,0.03960413839
Body,1.23333,2.325836718,0.04059350859
Body,1.26667,5.564107198,0.09711199054
Body,1.3,6.76351199,0.1180455532
Body,1.33333,3.425143439,0.05978003036
Body,1.36667,0,0
Body,1.4,8.165939346,0.1425225281
Body,1.43333,13.06721887,0.2280659934
Body,1.46667,13.672609,0.2386320444
Body,1.5,11.78110578,0.2056190853
Body,1.53333,11.23244192,0.1960430946
Body,1.56667,14.5700659,0.2542956222
Body,1.6,11.83545462,0.2065676516
Body,1.63333,5.765160226,0.1006210278
Body,1.66667,14.83560632,0.2589301769
Body,1.7,29.37769111,0.5127374365
Body,1.73333,38.55926256,0.6729860887
Body,1.76667,59.36651019,1.036141068
Body,1.8,74.57582965,1.30159377
Body,1.83333,81.17479316,1.41676741
Body,1.86667,66.17854844,1.155033564
Body,1.9,50.6598776,0.8841816628
Body,1.93333,49.65130045,0.8665786707
Body,1.96667,61.10542203,1.066490805
Body,2,69.27621924,1.209098119
Body,2.03333,73.0526433,1.275009153
Body,2.06667,66.12123351,1.15403323
Body,2.1,65.26282387,1.139051156
Body,2.13333,58.71571232,1.024782503
Body,2.16667,73.26166311,1.278657237
Body,2.2,145.5184855,2.539776694
Body,2.23333,186.0402046,3.247014111
Body,2.26667,174.3242748,3.042532562
Body,2.3,149.8130763,2.614731444
Body,2.33333,134.5803908,2.348870928
Body,2.36667,124.605069,2.174768719
Body,2.4,100.7695101,1.758759737
Body,2.43333,74.8519563,1.306413089
Body,2.46667,77.38445945,1.350613607
Body,2.5,81.64007218,1.424888061
Body,2.53333,59.52992353,1.038993169
Body,2.56667,70.07651534,1.223065921
Body,2.6,107.8867094,1.882978298
Body,2.63333,58.25642678,1.016766458
Body,2.66667,60.40825324,1.054322914
Body,2.7,118.5504003,2.069094815
Body,2.73333,164.5599638,2.872113185
Body,2.76667,190.5812334,3.326270016
Body,2.8,183.5663592,3.203837365
Body,2.83333,155.8218455,2.71960425
Body,2.86667,113.7268699,1.984908328
Body,2.9,86.43410361,1.508559694
Body,2.93333,84.55406478,1.475746826
Body,2.96667,78.46027938,1.369390207
Body,3,76.00492931,1.326536264
Body,3.03333,75.0661731,1.310151877
Body,3.06667,113.7833523,1.985894131
Body,3.1,110.6635089,1.931442592
Body,3.13333,63.80868224,1.113671596
Body,3.16667,133.1966734,2.324720503
Body,3.2,169.6697951,2.961296566
Body,3.23333,198.7838599,3.469432855
Body,3.26667,180.7780478,3.15517215
Body,3.3,140.9461711,2.459974754
Body,3.33333,102.4108606,1.787406707
Body,3.36667,67.44656955,1.177164708
Body,3.4,60.38384386,1.05389689
Body,3.43333,67.69637714,1.181524673
Body,3.46667,63.67698694,1.11137308
Body,3.5,82.31076378,1.436593838
Body,3.53333,119.9177557,2.092959668
Body,3.56667,87.10956155,1.520348659
Body,3.6,34.26394521,0.5980186587
Body,3.63333,119.1228197,2.079085418
Body,3.66667,161.3946202,2.816867517
Body,3.7,186.8478804,3.261110713
Body,3.73333,182.213611,3.180227453
Body,3.76667,150.8968274,2.63364647
Body,3.8,102.6328141,1.791280526
Body,3.83333,70.18338808,1.224931202
Body,3.86667,65.8120928,1.148637707
Body,3.9,66.92338113,1.168033347
Body,3.93333,60.00866325,1.047348753
Body,3.96667,105.7286744,1.845313483
Body,4,131.7423074,2.299337028
Body,4.03333,49.09498555,0.856869144
Body,4.06667,83.10268852,1.450415532
Body,4.1,125.9083694,2.197515602
Body,4.13333,161.7757964,2.823520296
Body,4.16667,175.4393875,3.06199495
Body,4.2,155.9485718,2.721816041
Body,4.23333,129.2361083,2.255595602
Body,4.26667,89.43721458,1.560973868
Body,4.3,64.45092294,1.124880811
Body,4.33333,63.91864154,1.115590748
Body,4.36667,52.32688239,0.913276385
Body,4.4,69.89481711,1.219894689
Body,4.43333,84.80045977,1.48004723
Body,4.46667,97.98416914,1.710146366
Body,4.5,35.96530379,0.6277129676
Body,4.53333,53.89111325,0.9405773638
Body,4.56667,122.9091935,2.145170107
Body,4.6,159.1229944,2.777220168
Body,4.63333,150.8134636,2.632191497
Body,4.66667,127.1665883,2.219475664
Body,4.7,115.0749677,2.008437073
Body,4.73333,80.76807443,1.409668829
Body,4.76667,56.54171412,0.9868390762
Body,4.8,45.59836996,0.7958416893
Body,4.83333,37.89179647,0.661336608
Body,4.86667,50.55056222,0.8822737495
Head,0.0333333,106.3929961,1.856908082
Head,0.0666667,6.95606407,0.121406221
Head,0.1,3.143083641,0.05485715819
Head,0.133333,1.014573163,0.0177076422
Head,0.166667,1.737976028,0.030333404
Head,0.2,2.714541262,0.04737768271
Head,0.233333,1.750844389,0.03055799928
Head,0.266667,1.566502919,0.02734063368
Head,0.3,0,0
Head,0.333333,0.9577328468,0.01671559153
Head,0.366667,0.9075189784,0.0158391942
Head,0.4,0.9037449936,0.01577332574
Head,0.433333,0.2243255622,0.003915219656
Head,0.466667,1.753465475,0.03060374585
Head,0.5,1.260968664,0.02200805495
Head,0.533333,1.010357197,0.01763405971
Head,0.566667,2.61006998,0.04555431485
Head,0.6,3.698921179,0.06455835335
Head,0.633333,3.900669817,0.06807953134
Head,0.666667,2.067579323,0.03608606672
Head,0.7,0.5216258887,0.009104089222
Head,0.733333,1.506213897,0.02628839175
Head,0.766667,0.80517812,0.01405300926
Head,0.8,2.387829148,0.0416754806
Head,0.833333,2.187023476,0.03817076047
Head,0.866667,0,0
Head,0.9,0,0
Head,0.933333,0,0
Head,0.966667,2.379016693,0.04152167425
